order_id,date,channel,category,country,device,items,revenue,cogs,new_customer
ORD-003288,2026-06-04,Google Ads,Accessories,US,Desktop,1,29.21,12.27,0
ORD-003289,2026-06-04,Email,Accessories,Australia,Mobile,1,30.61,11.27,0
ORD-003290,2026-06-04,Google Ads,Accessories,UK,Desktop,1,28.58,11.97,0
ORD-003291,2026-06-04,Email,Electronics,Australia,Desktop,2,524.32,367.91,0
ORD-003292,2026-06-04,Organic Search,Apparel,Germany,Desktop,1,56.18,25.45,0
ORD-003293,2026-06-04,Meta Ads,Electronics,US,Mobile,2,495.46,373.03,1
ORD-003294,2026-06-04,Google Ads,Home & Living,Australia,Desktop,1,98.28,50.55,0
ORD-003295,2026-06-04,Email,Electronics,US,Mobile,3,666.58,483.91,0
ORD-003296,2026-06-04,Google Ads,Electronics,Turkey,Mobile,2,672.08,439.55,0
ORD-003297,2026-06-04,Google Ads,Apparel,Australia,Mobile,1,53.63,22.77,0
ORD-003298,2026-06-04,Meta Ads,Beauty,Turkey,Mobile,3,126.82,49.9,1
ORD-003299,2026-06-04,Google Ads,Apparel,US,Mobile,4,260.06,124.3,1
ORD-003300,2026-06-04,Organic Search,Electronics,UK,Mobile,1,286.92,207.23,0
ORD-003301,2026-06-04,Direct,Home & Living,US,Mobile,2,208.37,109.28,0
ORD-003302,2026-06-04,Email,Home & Living,US,Mobile,2,179.66,97.03,0
ORD-003303,2026-06-04,Organic Search,Accessories,US,Mobile,2,78.24,30.47,0
ORD-003304,2026-06-04,Meta Ads,Home & Living,Germany,Mobile,1,76.04,39.63,0
ORD-003305,2026-06-04,Direct,Beauty,UK,Mobile,1,33.8,11.77,0
ORD-003306,2026-06-04,Direct,Electronics,Turkey,Mobile,1,176.8,120.66,1
ORD-003307,2026-06-04,Direct,Apparel,US,Mobile,1,40.68,17.86,0
ORD-003308,2026-06-04,Google Ads,Beauty,UK,Desktop,1,48.92,18.32,0
ORD-003309,2026-06-04,Google Ads,Apparel,Canada,Mobile,3,180.83,75.83,0
ORD-003310,2026-06-04,Google Ads,Beauty,US,Desktop,1,39.38,15.13,1
ORD-003311,2026-06-04,Google Ads,Accessories,Canada,Mobile,1,33.51,14.69,0
ORD-003312,2026-06-04,Google Ads,Apparel,Canada,Mobile,1,74.0,37.06,0
ORD-003313,2026-06-04,Direct,Beauty,Canada,Mobile,1,47.52,17.23,0
ORD-003314,2026-06-04,Google Ads,Electronics,Canada,Mobile,3,852.51,586.93,1
ORD-003315,2026-06-04,Google Ads,Apparel,Australia,Desktop,3,177.4,76.2,1
ORD-003316,2026-06-04,Direct,Electronics,Turkey,Desktop,1,209.96,154.56,0
ORD-003317,2026-06-04,Direct,Home & Living,US,Mobile,1,68.95,38.9,1
ORD-003318,2026-06-04,Google Ads,Accessories,UK,Mobile,1,37.18,14.33,0
ORD-003319,2026-06-04,Meta Ads,Electronics,Australia,Mobile,5,1668.6,1100.57,1
ORD-003320,2026-06-04,Email,Beauty,US,Tablet,1,37.23,14.54,0
ORD-003321,2026-06-04,Direct,Electronics,UK,Mobile,1,233.98,159.94,1
ORD-003322,2026-06-04,Organic Search,Apparel,Germany,Mobile,1,52.77,22.01,0
ORD-003323,2026-06-04,Meta Ads,Home & Living,US,Mobile,1,90.35,52.34,0
ORD-003324,2026-06-04,Organic Search,Beauty,UK,Tablet,1,56.04,22.81,0
ORD-003325,2026-06-04,Email,Beauty,Australia,Desktop,4,140.06,62.53,1
ORD-003326,2026-06-04,Google Ads,Accessories,US,Mobile,1,28.95,11.88,1
ORD-003327,2026-06-04,Meta Ads,Apparel,US,Mobile,1,57.37,25.25,1
ORD-003328,2026-06-04,Direct,Home & Living,Australia,Desktop,1,102.21,56.8,0
ORD-003329,2026-06-04,Email,Apparel,Australia,Mobile,1,63.83,26.55,0
ORD-003330,2026-06-04,Google Ads,Beauty,Germany,Mobile,4,224.67,80.16,0
ORD-003331,2026-06-04,Email,Apparel,UK,Mobile,2,133.88,63.81,0
ORD-003332,2026-06-04,Organic Search,Apparel,US,Mobile,4,201.9,83.12,0
ORD-003333,2026-06-04,Meta Ads,Beauty,Australia,Mobile,3,123.97,44.98,0
ORD-003334,2026-06-05,Google Ads,Home & Living,Australia,Desktop,1,76.6,42.5,1
ORD-003335,2026-06-05,Organic Search,Beauty,UK,Desktop,1,29.43,9.48,0
ORD-003336,2026-06-05,Organic Search,Home & Living,US,Mobile,1,93.31,47.74,0
ORD-003337,2026-06-05,Email,Accessories,UK,Desktop,1,34.82,15.35,0
ORD-003338,2026-06-05,Organic Search,Apparel,Turkey,Desktop,2,99.19,39.01,1
ORD-003339,2026-06-05,Organic Search,Home & Living,Canada,Desktop,1,95.4,55.46,0
ORD-003340,2026-06-05,Direct,Accessories,US,Mobile,2,64.3,27.63,0
ORD-003341,2026-06-05,Meta Ads,Home & Living,Australia,Mobile,1,68.96,38.08,0
ORD-003342,2026-06-05,Google Ads,Home & Living,UK,Desktop,1,77.19,40.38,0
ORD-003343,2026-06-05,Email,Accessories,US,Desktop,1,27.99,12.43,0
ORD-003344,2026-06-05,Meta Ads,Electronics,US,Desktop,2,599.62,403.93,0
ORD-003345,2026-06-05,Google Ads,Apparel,US,Mobile,1,57.94,23.98,0
ORD-003346,2026-06-05,Organic Search,Apparel,Canada,Mobile,2,102.25,52.79,1
ORD-003347,2026-06-05,Direct,Beauty,US,Mobile,3,130.86,41.49,0
ORD-003348,2026-06-05,Meta Ads,Accessories,US,Mobile,1,28.69,9.98,0
ORD-003349,2026-06-05,Meta Ads,Apparel,US,Mobile,1,44.09,20.0,0
ORD-003350,2026-06-05,Meta Ads,Electronics,Turkey,Mobile,1,236.98,160.24,0
ORD-003351,2026-06-05,Email,Home & Living,Germany,Mobile,1,69.52,39.77,0
ORD-003352,2026-06-05,Meta Ads,Apparel,UK,Mobile,1,58.41,25.17,0
ORD-003353,2026-06-05,Meta Ads,Accessories,Canada,Tablet,2,56.03,24.06,0
ORD-003354,2026-06-05,Email,Electronics,US,Mobile,2,582.94,388.23,0
ORD-003355,2026-06-05,Direct,Accessories,Turkey,Mobile,2,92.83,40.96,0
ORD-003356,2026-06-05,Meta Ads,Beauty,US,Desktop,1,49.37,20.78,0
ORD-003357,2026-06-05,Organic Search,Apparel,US,Mobile,2,67.35,28.64,1
ORD-003358,2026-06-05,Email,Beauty,US,Mobile,3,126.26,45.12,0
ORD-003359,2026-06-05,Google Ads,Beauty,US,Mobile,1,44.6,16.87,0
ORD-003360,2026-06-05,Email,Electronics,US,Mobile,2,473.62,347.39,0
ORD-003361,2026-06-05,Meta Ads,Apparel,Canada,Mobile,2,104.39,49.44,1
ORD-003362,2026-06-05,Google Ads,Beauty,UK,Mobile,2,60.39,28.66,1
ORD-003363,2026-06-05,Google Ads,Beauty,US,Mobile,1,40.55,18.67,1
ORD-003364,2026-06-05,Google Ads,Beauty,Germany,Mobile,2,74.34,30.87,1
ORD-003365,2026-06-05,Email,Electronics,Canada,Mobile,2,579.94,422.91,0
ORD-003366,2026-06-05,Organic Search,Beauty,Turkey,Desktop,1,40.45,16.37,1
ORD-003367,2026-06-05,Email,Beauty,US,Mobile,1,40.87,15.84,1
ORD-003368,2026-06-05,Email,Electronics,Turkey,Mobile,1,287.98,216.15,1
ORD-003369,2026-06-05,Meta Ads,Apparel,Canada,Mobile,2,171.48,82.22,0
ORD-003370,2026-06-05,Direct,Electronics,Germany,Desktop,1,299.53,203.81,1
ORD-003371,2026-06-05,Direct,Beauty,US,Mobile,3,130.19,49.37,0
ORD-003372,2026-06-05,Meta Ads,Apparel,UK,Desktop,4,237.91,109.93,0
ORD-003373,2026-06-05,Email,Accessories,US,Mobile,5,208.93,90.14,0
ORD-003374,2026-06-05,Email,Apparel,Canada,Tablet,1,57.6,26.2,0
ORD-003375,2026-06-05,Organic Search,Beauty,Canada,Mobile,2,111.31,42.32,0
ORD-003376,2026-06-05,Google Ads,Apparel,US,Desktop,4,262.81,118.66,1
ORD-003377,2026-06-05,Meta Ads,Beauty,US,Mobile,2,89.87,41.02,0
ORD-003378,2026-06-05,Direct,Home & Living,Turkey,Mobile,1,85.28,44.72,0
ORD-003379,2026-06-05,Email,Beauty,UK,Desktop,3,109.09,39.95,0
ORD-003380,2026-06-05,Email,Accessories,Germany,Tablet,2,64.05,26.0,1
ORD-003381,2026-06-05,Direct,Apparel,Turkey,Desktop,2,156.51,73.78,0
ORD-003382,2026-06-05,Google Ads,Apparel,US,Mobile,5,287.15,128.48,1
ORD-003383,2026-06-05,Direct,Apparel,Germany,Mobile,5,287.21,114.1,0
ORD-003384,2026-06-05,Organic Search,Home & Living,Australia,Mobile,2,174.41,98.28,0
ORD-003385,2026-06-05,Email,Beauty,US,Desktop,1,61.63,23.18,0
ORD-003386,2026-06-05,Meta Ads,Apparel,US,Mobile,2,124.7,47.85,0
ORD-003387,2026-06-05,Meta Ads,Beauty,Turkey,Mobile,2,62.27,20.19,0
ORD-003388,2026-06-05,Meta Ads,Electronics,US,Mobile,2,521.09,340.76,0
ORD-003389,2026-06-05,Meta Ads,Accessories,US,Tablet,1,42.45,17.51,0
ORD-003390,2026-06-05,Google Ads,Electronics,UK,Mobile,2,527.7,374.54,1
ORD-003391,2026-06-05,Meta Ads,Accessories,Australia,Mobile,2,59.63,24.57,0
ORD-003392,2026-06-05,Organic Search,Home & Living,UK,Mobile,4,389.38,209.46,1
ORD-003393,2026-06-05,Direct,Accessories,US,Mobile,3,99.92,43.66,0
ORD-003394,2026-06-05,Google Ads,Home & Living,UK,Mobile,1,66.63,36.89,1
ORD-003395,2026-06-05,Google Ads,Electronics,UK,Desktop,2,488.71,352.57,0
ORD-003396,2026-06-06,Direct,Apparel,Australia,Tablet,1,63.1,25.58,0
ORD-003397,2026-06-06,Google Ads,Home & Living,Germany,Mobile,3,229.96,136.07,1
ORD-003398,2026-06-06,Direct,Beauty,US,Mobile,1,36.25,13.96,0
ORD-003399,2026-06-06,Email,Accessories,US,Mobile,3,100.07,40.28,0
ORD-003400,2026-06-06,Google Ads,Home & Living,US,Mobile,3,262.55,155.34,0
ORD-003401,2026-06-06,Email,Home & Living,Germany,Desktop,1,94.24,48.67,0
ORD-003402,2026-06-06,Google Ads,Apparel,Turkey,Mobile,1,55.57,26.2,1
ORD-003403,2026-06-06,Organic Search,Accessories,US,Mobile,4,151.69,62.03,1
ORD-003404,2026-06-06,Meta Ads,Beauty,Turkey,Desktop,3,114.26,48.77,0
ORD-003405,2026-06-06,Google Ads,Apparel,US,Desktop,2,134.6,62.61,0
ORD-003406,2026-06-06,Organic Search,Electronics,US,Mobile,1,278.49,187.6,0
ORD-003407,2026-06-06,Meta Ads,Home & Living,UK,Desktop,4,332.83,184.57,0
ORD-003408,2026-06-06,Google Ads,Apparel,Turkey,Mobile,3,112.54,46.44,1
ORD-003409,2026-06-06,Direct,Beauty,UK,Mobile,1,37.41,14.3,0
ORD-003410,2026-06-06,Meta Ads,Home & Living,Australia,Desktop,2,142.1,77.51,0
ORD-003411,2026-06-06,Organic Search,Apparel,UK,Mobile,1,38.07,18.62,0
ORD-003412,2026-06-06,Organic Search,Accessories,Turkey,Tablet,3,109.08,44.84,1
ORD-003413,2026-06-06,Google Ads,Accessories,Australia,Desktop,3,109.2,49.8,0
ORD-003414,2026-06-06,Direct,Apparel,Canada,Desktop,1,43.47,19.77,0
ORD-003415,2026-06-06,Meta Ads,Electronics,Germany,Mobile,1,274.98,188.91,0
ORD-003416,2026-06-06,Google Ads,Accessories,UK,Mobile,1,38.94,17.47,1
ORD-003417,2026-06-06,Meta Ads,Electronics,Turkey,Desktop,1,214.86,145.62,0
ORD-003418,2026-06-06,Organic Search,Accessories,Germany,Desktop,4,161.8,67.55,0
ORD-003419,2026-06-06,Google Ads,Apparel,US,Desktop,3,152.69,61.54,1
ORD-003420,2026-06-06,Meta Ads,Beauty,Turkey,Mobile,1,26.91,9.86,1
ORD-003421,2026-06-06,Organic Search,Home & Living,Germany,Desktop,1,78.96,44.01,1
ORD-003422,2026-06-06,Email,Electronics,Germany,Mobile,1,263.67,184.12,0
ORD-003423,2026-06-06,Meta Ads,Beauty,Canada,Mobile,2,75.87,30.5,1
ORD-003424,2026-06-06,Meta Ads,Apparel,US,Mobile,1,64.6,29.31,0
ORD-003425,2026-06-06,Google Ads,Apparel,UK,Desktop,1,66.01,30.05,1
ORD-003426,2026-06-06,Meta Ads,Apparel,US,Mobile,4,287.02,133.39,0
ORD-003427,2026-06-06,Email,Apparel,Turkey,Mobile,2,140.39,62.13,0
ORD-003428,2026-06-06,Meta Ads,Apparel,Germany,Desktop,3,172.16,78.73,1
ORD-003429,2026-06-06,Meta Ads,Electronics,Australia,Tablet,1,264.13,193.0,1
ORD-003430,2026-06-06,Meta Ads,Apparel,US,Mobile,1,51.87,25.47,0
ORD-003431,2026-06-06,Organic Search,Apparel,Turkey,Desktop,4,211.14,86.79,1
ORD-003432,2026-06-06,Organic Search,Apparel,US,Desktop,3,153.36,73.17,1
ORD-003433,2026-06-06,Meta Ads,Beauty,US,Mobile,2,76.61,27.41,0
ORD-003434,2026-06-06,Organic Search,Apparel,Turkey,Desktop,2,160.35,69.96,1
ORD-003435,2026-06-06,Organic Search,Beauty,Germany,Tablet,1,31.33,11.4,0
ORD-003436,2026-06-06,Google Ads,Apparel,Turkey,Desktop,2,122.43,51.8,0
ORD-003437,2026-06-06,Meta Ads,Apparel,Germany,Mobile,1,47.03,19.86,0
ORD-003438,2026-06-06,Google Ads,Electronics,US,Desktop,1,215.13,151.62,1
ORD-003439,2026-06-06,Direct,Electronics,US,Desktop,2,425.25,293.82,0
ORD-003440,2026-06-06,Meta Ads,Home & Living,Turkey,Desktop,1,107.05,58.61,0
ORD-003441,2026-06-06,Meta Ads,Beauty,UK,Mobile,1,34.49,13.63,0
ORD-003442,2026-06-06,Organic Search,Electronics,Canada,Mobile,1,251.1,170.63,0
ORD-003443,2026-06-06,Organic Search,Apparel,US,Desktop,1,46.97,21.04,0
ORD-003444,2026-06-06,Email,Beauty,US,Mobile,3,134.0,51.04,0
ORD-003445,2026-06-06,Meta Ads,Apparel,Australia,Tablet,4,357.59,166.07,0
ORD-003446,2026-06-07,Google Ads,Beauty,Turkey,Mobile,1,37.12,15.53,1
ORD-003447,2026-06-07,Email,Home & Living,Germany,Mobile,3,243.27,135.38,1
ORD-003448,2026-06-07,Meta Ads,Home & Living,US,Desktop,4,318.84,177.48,0
ORD-003449,2026-06-07,Google Ads,Beauty,US,Mobile,2,72.4,21.84,0
ORD-003450,2026-06-07,Meta Ads,Home & Living,Germany,Mobile,2,143.94,82.79,0
ORD-003451,2026-06-07,Google Ads,Accessories,Australia,Mobile,4,110.34,44.57,0
ORD-003452,2026-06-07,Meta Ads,Apparel,UK,Mobile,1,51.82,21.54,1
ORD-003453,2026-06-07,Direct,Home & Living,US,Mobile,1,101.56,60.99,0
ORD-003454,2026-06-07,Meta Ads,Home & Living,US,Desktop,1,76.73,41.51,0
ORD-003455,2026-06-07,Google Ads,Accessories,US,Desktop,1,46.45,21.79,1
ORD-003456,2026-06-07,Google Ads,Home & Living,Germany,Mobile,1,105.41,57.0,1
ORD-003457,2026-06-07,Google Ads,Accessories,UK,Desktop,2,89.37,30.91,1
ORD-003458,2026-06-07,Direct,Home & Living,US,Desktop,1,92.59,52.46,0
ORD-003459,2026-06-07,Email,Beauty,UK,Tablet,1,41.3,15.38,0
ORD-003460,2026-06-07,Meta Ads,Beauty,Turkey,Tablet,1,41.25,15.32,1
ORD-003461,2026-06-07,Organic Search,Beauty,UK,Desktop,1,33.7,12.38,1
ORD-003462,2026-06-07,Google Ads,Home & Living,US,Mobile,2,193.38,101.83,0
ORD-003463,2026-06-07,Meta Ads,Beauty,Germany,Mobile,1,35.27,12.76,0
ORD-003464,2026-06-07,Meta Ads,Apparel,Turkey,Mobile,1,57.09,24.85,0
ORD-003465,2026-06-07,Direct,Accessories,US,Mobile,1,33.89,14.18,0
ORD-003466,2026-06-07,Email,Beauty,US,Desktop,2,61.48,23.53,0
ORD-003467,2026-06-07,Meta Ads,Home & Living,Germany,Mobile,1,108.22,60.64,1
ORD-003468,2026-06-07,Email,Apparel,US,Desktop,2,101.63,47.07,0
ORD-003469,2026-06-07,Google Ads,Apparel,Turkey,Tablet,3,199.6,76.27,0
ORD-003470,2026-06-07,Google Ads,Apparel,Canada,Mobile,2,123.68,53.64,1
ORD-003471,2026-06-07,Google Ads,Apparel,US,Desktop,1,45.73,20.2,1
ORD-003472,2026-06-07,Google Ads,Beauty,Turkey,Desktop,2,79.77,32.2,0
ORD-003473,2026-06-07,Google Ads,Accessories,Germany,Mobile,1,26.06,10.93,0
ORD-003474,2026-06-07,Direct,Beauty,UK,Tablet,3,100.64,48.07,0
ORD-003475,2026-06-07,Meta Ads,Electronics,US,Mobile,3,657.85,475.31,1
ORD-003476,2026-06-07,Meta Ads,Accessories,Germany,Mobile,1,34.39,14.86,0
ORD-003477,2026-06-07,Google Ads,Accessories,Turkey,Mobile,1,37.98,16.26,0
ORD-003478,2026-06-07,Google Ads,Beauty,US,Mobile,2,77.77,29.89,0
ORD-003479,2026-06-07,Google Ads,Electronics,US,Mobile,2,677.44,459.69,1
ORD-003480,2026-06-07,Google Ads,Beauty,Turkey,Desktop,1,26.91,10.37,0
ORD-003481,2026-06-07,Meta Ads,Electronics,US,Desktop,3,712.19,544.77,0
ORD-003482,2026-06-07,Google Ads,Apparel,US,Mobile,1,51.08,23.28,1
ORD-003483,2026-06-07,Google Ads,Home & Living,US,Mobile,4,363.4,183.29,1
ORD-003484,2026-06-07,Organic Search,Beauty,Canada,Mobile,3,96.76,41.78,0
ORD-003485,2026-06-07,Direct,Electronics,Canada,Mobile,1,186.5,125.18,0
ORD-003486,2026-06-07,Google Ads,Accessories,US,Mobile,1,37.9,14.25,0
ORD-003487,2026-06-08,Google Ads,Apparel,US,Tablet,3,133.78,63.29,1
ORD-003488,2026-06-08,Organic Search,Beauty,UK,Desktop,1,50.85,21.49,1
ORD-003489,2026-06-08,Google Ads,Accessories,US,Desktop,4,165.08,67.41,0
ORD-003490,2026-06-08,Google Ads,Apparel,US,Mobile,1,58.47,24.64,0
ORD-003491,2026-06-08,Google Ads,Home & Living,Turkey,Mobile,2,136.34,71.99,0
ORD-003492,2026-06-08,Direct,Home & Living,Germany,Mobile,1,111.13,65.29,0
ORD-003493,2026-06-08,Organic Search,Apparel,Canada,Mobile,1,59.02,28.23,1
ORD-003494,2026-06-08,Organic Search,Electronics,Turkey,Mobile,2,497.36,334.8,0
ORD-003495,2026-06-08,Meta Ads,Beauty,Germany,Desktop,1,41.94,15.43,0
ORD-003496,2026-06-08,Email,Apparel,US,Mobile,1,56.36,23.08,0
ORD-003497,2026-06-08,Email,Apparel,Canada,Desktop,1,63.21,30.68,0
ORD-003498,2026-06-08,Meta Ads,Beauty,Canada,Mobile,3,141.38,58.86,1
ORD-003499,2026-06-08,Email,Home & Living,UK,Desktop,1,137.67,71.48,0
ORD-003500,2026-06-08,Direct,Apparel,Germany,Mobile,1,49.67,22.6,0
ORD-003501,2026-06-08,Direct,Accessories,UK,Mobile,1,26.72,12.07,0
ORD-003502,2026-06-08,Direct,Accessories,US,Mobile,2,47.29,21.15,1
ORD-003503,2026-06-08,Organic Search,Accessories,Canada,Mobile,5,159.03,73.3,1
ORD-003504,2026-06-08,Google Ads,Home & Living,US,Mobile,1,99.43,56.66,0
ORD-003505,2026-06-08,Google Ads,Apparel,US,Desktop,1,58.47,28.07,0
ORD-003506,2026-06-08,Google Ads,Apparel,UK,Desktop,2,100.11,44.51,1
ORD-003507,2026-06-08,Meta Ads,Accessories,Germany,Desktop,4,143.22,62.22,0
ORD-003508,2026-06-08,Meta Ads,Accessories,Turkey,Mobile,1,31.09,13.53,0
ORD-003509,2026-06-08,Organic Search,Beauty,Germany,Mobile,3,90.9,34.64,1
ORD-003510,2026-06-08,Organic Search,Home & Living,Canada,Mobile,2,176.01,91.69,0
ORD-003511,2026-06-08,Organic Search,Electronics,US,Desktop,1,265.83,196.01,0
ORD-003512,2026-06-08,Direct,Beauty,Germany,Tablet,3,89.44,34.88,0
ORD-003513,2026-06-08,Google Ads,Apparel,US,Mobile,2,147.73,65.41,0
ORD-003514,2026-06-08,Google Ads,Home & Living,UK,Mobile,1,73.73,38.91,1
ORD-003515,2026-06-08,Organic Search,Beauty,Canada,Tablet,1,44.44,18.64,0
ORD-003516,2026-06-08,Organic Search,Beauty,US,Mobile,1,38.75,15.4,0
ORD-003517,2026-06-08,Organic Search,Electronics,Turkey,Tablet,1,220.04,154.31,0
ORD-003518,2026-06-08,Direct,Beauty,UK,Mobile,3,118.85,40.23,0
ORD-003519,2026-06-08,Google Ads,Apparel,Canada,Desktop,2,105.75,50.99,0
ORD-003520,2026-06-08,Organic Search,Apparel,UK,Mobile,3,160.79,73.26,0
ORD-003521,2026-06-08,Direct,Apparel,Canada,Desktop,2,107.51,49.67,0
ORD-003522,2026-06-08,Meta Ads,Electronics,Germany,Desktop,1,286.8,205.37,0
ORD-003523,2026-06-08,Organic Search,Electronics,US,Mobile,1,309.59,223.4,0
ORD-003524,2026-06-08,Google Ads,Electronics,Turkey,Desktop,3,962.13,689.63,1
ORD-003525,2026-06-08,Meta Ads,Home & Living,Germany,Mobile,1,61.06,32.89,0
ORD-003526,2026-06-08,Google Ads,Electronics,UK,Mobile,1,258.4,185.28,1
ORD-003527,2026-06-08,Organic Search,Home & Living,Canada,Mobile,2,162.7,95.83,0
ORD-003528,2026-06-08,Organic Search,Beauty,US,Desktop,3,99.84,37.98,0
ORD-003529,2026-06-08,Direct,Apparel,Canada,Mobile,1,45.36,18.91,0
ORD-003530,2026-06-08,Organic Search,Electronics,UK,Mobile,2,629.06,435.79,0
ORD-003531,2026-06-08,Google Ads,Apparel,Australia,Mobile,1,50.35,21.73,1
ORD-003532,2026-06-08,Direct,Apparel,US,Mobile,3,192.57,77.39,1
ORD-003533,2026-06-08,Meta Ads,Home & Living,Australia,Mobile,2,201.02,107.03,1
ORD-003534,2026-06-08,Email,Accessories,Turkey,Mobile,3,88.8,38.4,0
ORD-003535,2026-06-09,Direct,Home & Living,Germany,Tablet,1,78.52,46.17,0
ORD-003536,2026-06-09,Email,Apparel,UK,Mobile,1,66.91,29.15,0
ORD-003537,2026-06-09,Google Ads,Apparel,US,Mobile,2,96.86,45.78,1
ORD-003538,2026-06-09,Google Ads,Home & Living,Turkey,Tablet,1,91.11,49.56,0
ORD-003539,2026-06-09,Email,Home & Living,Turkey,Desktop,2,145.53,80.23,0
ORD-003540,2026-06-09,Google Ads,Beauty,UK,Mobile,2,77.84,29.3,0
ORD-003541,2026-06-09,Direct,Apparel,UK,Mobile,1,39.29,18.98,0
ORD-003542,2026-06-09,Organic Search,Apparel,US,Desktop,1,48.95,22.48,0
ORD-003543,2026-06-09,Direct,Home & Living,UK,Mobile,2,157.41,85.67,1
ORD-003544,2026-06-09,Email,Beauty,UK,Desktop,2,76.9,27.56,0
ORD-003545,2026-06-09,Direct,Electronics,US,Mobile,2,431.95,290.8,1
ORD-003546,2026-06-09,Email,Electronics,Canada,Mobile,1,200.46,141.08,0
ORD-003547,2026-06-09,Organic Search,Apparel,UK,Desktop,1,49.95,19.71,0
ORD-003548,2026-06-09,Google Ads,Home & Living,US,Tablet,2,153.0,90.76,1
ORD-003549,2026-06-09,Email,Accessories,Germany,Mobile,4,108.34,38.51,0
ORD-003550,2026-06-09,Organic Search,Apparel,UK,Mobile,2,121.67,53.84,1
ORD-003551,2026-06-09,Meta Ads,Home & Living,US,Mobile,2,193.48,99.9,0
ORD-003552,2026-06-09,Organic Search,Apparel,US,Mobile,2,88.58,37.11,0
ORD-003553,2026-06-09,Google Ads,Electronics,US,Tablet,2,384.3,289.98,1
ORD-003554,2026-06-09,Meta Ads,Beauty,UK,Mobile,3,124.41,46.73,0
ORD-003555,2026-06-09,Google Ads,Home & Living,US,Tablet,1,64.49,36.2,0
ORD-003556,2026-06-09,Meta Ads,Apparel,US,Desktop,2,99.66,50.58,0
ORD-003557,2026-06-09,Meta Ads,Electronics,Australia,Mobile,1,280.47,203.02,1
ORD-003558,2026-06-09,Direct,Apparel,Australia,Mobile,1,50.29,23.37,1
ORD-003559,2026-06-09,Organic Search,Electronics,UK,Tablet,1,263.42,175.9,0
ORD-003560,2026-06-09,Direct,Beauty,Australia,Mobile,1,36.84,10.86,1
ORD-003561,2026-06-09,Direct,Apparel,UK,Desktop,1,48.86,21.8,0
ORD-003562,2026-06-09,Google Ads,Electronics,US,Mobile,1,241.18,156.72,1
ORD-003563,2026-06-09,Organic Search,Home & Living,UK,Mobile,1,88.06,47.55,0
ORD-003564,2026-06-09,Meta Ads,Accessories,US,Mobile,1,45.7,20.54,0
ORD-003565,2026-06-09,Direct,Apparel,UK,Mobile,1,51.95,25.2,0
ORD-003566,2026-06-09,Organic Search,Home & Living,Turkey,Desktop,1,77.8,41.81,0
ORD-003567,2026-06-09,Google Ads,Apparel,US,Mobile,3,169.26,72.8,0
ORD-003568,2026-06-09,Google Ads,Apparel,US,Mobile,2,124.34,50.65,0
ORD-003569,2026-06-09,Organic Search,Apparel,US,Mobile,1,59.04,30.52,1
ORD-003570,2026-06-09,Google Ads,Beauty,Turkey,Mobile,1,40.74,14.9,0
ORD-003571,2026-06-09,Meta Ads,Apparel,US,Tablet,1,51.27,23.46,1
ORD-003572,2026-06-09,Direct,Accessories,Turkey,Desktop,1,36.46,15.55,0
ORD-003573,2026-06-09,Google Ads,Electronics,US,Desktop,1,219.75,146.81,1
ORD-003574,2026-06-09,Email,Beauty,Canada,Tablet,1,35.95,10.59,0
ORD-003575,2026-06-09,Organic Search,Apparel,US,Mobile,2,131.86,63.1,1
ORD-003576,2026-06-09,Meta Ads,Electronics,US,Mobile,2,543.97,397.29,0
ORD-003577,2026-06-09,Google Ads,Beauty,US,Mobile,2,106.37,43.02,0
ORD-003578,2026-06-09,Google Ads,Electronics,US,Desktop,1,254.94,178.78,1
ORD-003579,2026-06-09,Direct,Home & Living,US,Mobile,1,104.48,57.43,0
ORD-003580,2026-06-09,Organic Search,Beauty,US,Desktop,4,158.48,59.92,1
ORD-003581,2026-06-09,Meta Ads,Home & Living,Germany,Mobile,2,150.69,75.84,1
ORD-003582,2026-06-09,Direct,Beauty,Germany,Mobile,2,71.2,24.3,0
ORD-003583,2026-06-09,Google Ads,Apparel,US,Mobile,4,210.83,92.26,1
ORD-003584,2026-06-09,Google Ads,Home & Living,Canada,Desktop,2,176.21,92.04,1
ORD-003585,2026-06-09,Google Ads,Home & Living,Canada,Mobile,1,94.34,49.62,1
ORD-003586,2026-06-09,Email,Home & Living,Turkey,Desktop,2,120.25,66.59,0
ORD-003587,2026-06-09,Meta Ads,Home & Living,UK,Desktop,1,113.44,63.72,0
ORD-003588,2026-06-09,Organic Search,Beauty,US,Mobile,2,61.05,22.48,1
ORD-003589,2026-06-09,Google Ads,Accessories,Turkey,Desktop,1,52.63,20.24,1
ORD-003590,2026-06-09,Email,Apparel,Turkey,Mobile,1,79.23,34.98,0
ORD-003591,2026-06-09,Email,Apparel,Turkey,Desktop,1,52.93,23.3,1
ORD-003592,2026-06-09,Meta Ads,Apparel,Germany,Mobile,1,55.02,24.38,1
ORD-003593,2026-06-09,Google Ads,Apparel,Germany,Desktop,2,133.88,60.87,1
ORD-003594,2026-06-10,Organic Search,Home & Living,US,Mobile,1,99.79,56.33,1
ORD-003595,2026-06-10,Direct,Home & Living,Turkey,Desktop,1,86.39,46.42,0
ORD-003596,2026-06-10,Direct,Apparel,US,Desktop,4,258.05,116.0,0
ORD-003597,2026-06-10,Google Ads,Electronics,US,Mobile,2,393.18,276.4,0
ORD-003598,2026-06-10,Organic Search,Apparel,Australia,Mobile,2,126.0,57.78,1
